label,type,name,status,file,line
lem:quantum-fd-vector-fundamental-generation,lemma,"Type-\texorpdfstring{$A$}{A} quantum-group fundamental packet is generated
by the vector evaluation line; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3094
prop:yangian-dk5-spectral-vector-packet,proposition,"On the spectral side, the completed fundamental
packet is forced by the completed vector packet;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3122
prop:yangian-dk5-spectral-vector-line,proposition,"On the spectral side, ordered vector-packet
transport is forced by the completed vector line;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3189
prop:quantum-fd-vector-seed-shifts,proposition,"Standard quantum-loop vector seed and additive
log-spectral shifts; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3222
lem:quantum-fd-vector-seed-schur,lemma,"Quantum-loop vector seed is Schur-simple;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3260
prop:yangian-dk5-spectral-vector-seed,proposition,"On the spectral side, the completed vector line is
forced by one completed vector seed together with spectral shifts;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3274
prop:yangian-dk5-spectral-seed-shift-construction,proposition,"On the realized spectral vector-line locus, the
completed vector seed and spectral shifts are canonical;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3324
prop:yangian-dk5-spectral-core-shifts,proposition,"On the realized spectral vector-line locus, loop
rotation descends to the full spectral compact core;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3381
prop:yangian-dk5-spectral-factorization-shifts,proposition,"Factorization-locus specializations:
\texorpdfstring{$\rho_a$}{rho\_a} pullback, core from vector line,
seed-line forcing; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3428
cor:yangian-dk5-spectral-seed-realization,corollary,"One-seed closure: four variants;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3520
cor:yangian-dk5-spectral-factorization-schur-seed-line,corollary,"Schur-simple ambient seed criterion for the
multiplicative spectral vector line; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3620
cor:yangian-dk5-spectral-factorization-ambient-one-seed,corollary,"One ambient multiplicative vector seed closes the
spectral DK-5 side; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3660
cor:yangian-dk5-spectral-factorization-ambient-schur-seed,corollary,"One Schur-simple ambient multiplicative vector seed
closes the spectral DK-5 side; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3696
prop:yangian-dk5-spectral-factorization-seed-mono,theorem,"Spectral DK-5 seed-pair reduction hierarchy;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3723
cor:yangian-dk5-spectral-packet-ind,corollary,"On the realized spectral packet locus, the ambient
spectral category is the ind-completion of the spectral compact core;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3865
prop:yangian-dg-fundamental-packet-realization,proposition,"Canonical completed dg fundamental packet from the
theorematic finite RTT quotients; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3898
prop:yangian-dk5-dg-extension-existence,proposition,"Canonical exact braided-monoidal extension of the
dg packet; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3948
prop:yangian-dk5-dg-realization-formal,proposition,"dg compact-core realization is formal from
extension of the completed fundamental packet;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,3985
cor:yangian-dk5-dg-packet-ind,corollary,"Compact generation of the completed dg module
category identifies the ambient dg side with the ind-completion of the
dg compact core;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4011
cor:yangian-dk5-dg-half-only,corollary,"Given dg compact-core realization, the remaining
DK-5 input is spectral vector seed-and-shift realization;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4045
cor:yangian-dk5-core-realization,corollary,"DK-5 closes once the compact cores realize the
proved finite-dimensional factorization DK core; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4084
cor:yangian-typea-mc4-closure-criterion,corollary,"Type-\texorpdfstring{$A$}{A} MC4 reduction chain:
  five closure criteria; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4110
prop:yangian-tower-mc4-criterion,proposition,"Yangian tower criterion from finite RTT stages;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4304
cor:yangian-weight-cutoff,corollary,"Standard RTT cutoff for Yangian towers;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4367
prop:yangian-rtt-completion-identification,proposition,"Inverse-limit identification of the standard RTT
completion; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4402
cor:yangian-standard-mc4-package,corollary,"Standard RTT tower satisfies the M-level MC4 package;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4456
cor:yangian-hlevel-comparison-criterion,corollary,"H-level comparison criterion for dg-shifted Yangians;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4489
prop:yangian-typea-realization-criterion,proposition,"Standard type-\texorpdfstring{$A$}{A} realization criterion from shared
bar seed and finite RTT quotients; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4546
thm:yangian-dk45-closure-variants,theorem,"Standard type-\texorpdfstring{$A$}{A} Yangian DK-4/DK-5 closure:
seven variant hypotheses; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4621
cor:yangian-typea-realization-plus-compacts-orig,corollary,"Standard type-\texorpdfstring{$A$}{A} DK-4/DK-5 closure from realization
and compact core; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4777
cor:yangian-typea-realization-plus-fundamental-packet-orig,corollary,"Standard type-\texorpdfstring{$A$}{A} DK-4/DK-5 closure from realization
and completed fundamental packet; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4806
cor:yangian-typea-realization-plus-core-realization-orig,corollary,"Standard type-\texorpdfstring{$A$}{A} DK-4/DK-5 closure from dg-shifted
realization and compact-core realization of the proved
finite-dimensional factorization DK core; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4838
cor:yangian-formal-moduli-plus-core-realization-orig,corollary,"Canonical formal-moduli Yangian target closes
DK-4/DK-5 once the compact cores realize the proved finite-dimensional
DK core; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4869
cor:yangian-typea-realization-plus-dg-packet-orig,corollary,"Standard type-\texorpdfstring{$A$}{A} DK-4/DK-5 closure from spectral
vector-line realization; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,4921
cor:yangian-canonical-realization-to-spectral-seed,corollary,"Canonical formal-moduli Yangian target: exact
remaining input after RTT-adapted realization;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,5027
cor:yangian-canonical-realization-to-single-line,corollary,"Canonical formal-moduli Yangian target: the local
spectral packet contracts to one mixed-tensor line on the equivariant
multiplicative locus; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,5126
cor:yangian-canonical-realization-to-exchange,corollary,"Canonical formal-moduli Yangian target: the local
spectral packet contracts to one exchange coefficient family on the
equivariant multiplicative locus; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,5187
cor:yangian-canonical-realization-to-exchange-mult,corollary,"Canonical formal-moduli Yangian target: the local
spectral packet descends to one multiplicative-ratio scalar family;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,5237
cor:yangian-canonical-realization-to-alt-mult,corollary,"Canonical formal-moduli Yangian target: the local
spectral packet is the antisymmetric-channel character on the
multiplicative spectral line; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,5296
cor:yangian-canonical-realization-plus-one-seed-orig,corollary,"Canonical formal-moduli Yangian target closes
DK-4/DK-5 from one canonical spectral seed on the equivariant
multiplicative locus; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,5339
cor:yangian-canonical-realization-plus-vector-line-orig,corollary,"Canonical formal-moduli Yangian target closes
DK-4/DK-5 from spectral vector-line realization;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,5372
prop:ainfty-yb-consistency,proposition,Consistency via $D^2 = 0$; \ClaimStatusConjectured,Conjectured,chapters/examples/yangians_drinfeld_kohno.tex,5790
prop:free-propagator-matching,proposition,"Free/$\beta\gamma$ propagator matching;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6049
prop:affine-propagator-matching,proposition,"Affine $\hat{\mathfrak{sl}}_2$ propagator
matching; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6095
thm:spectral-derived-additive-kz,theorem,"Derived additive KZ connection;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6263
thm:spectral-boundary-residue,theorem,Boundary residue theorem; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6315
thm:spectral-transfer-flat,theorem,"Transfer of flat spectral connections;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6366
thm:spectral-quasi-factorization,theorem,"Quasi-factorization theorem;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6440
thm:spectral-strictification-cohomology,theorem,"Strictification by spectral cohomology;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6524
thm:spectral-triangle-localization,theorem,Triangle localization; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6583
thm:spectral-quadrilateral-localization,theorem,Quadrilateral localization; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6625
lem:class3-bch-spectral,lemma,Class-$3$ ordered BCH coefficient; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6660
thm:spectral-cartan-diagonal-exact,theorem,"Cartan-diagonal Drinfeld class is exact;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6712
thm:spectral-abelian-strictification,theorem,Abelian strictification; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6785
thm:spectral-residue-bounded-completion,theorem,Residue-bounded completion; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6809
prop:spectral-exact-free-transport,proposition,Exact free transport; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6850
thm:spectral-conditional-strictification,theorem,"Conditional strictification criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_drinfeld_kohno.tex,6883
thm:yangian-e1,theorem,Yangian as \texorpdfstring{$\Eone$}{E1}-chiral; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_foundations.tex,244
thm:yangian-bar-rtt,theorem,Yangian bar complex via RTT; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_foundations.tex,329
thm:yangian-koszul-dual,theorem,Yangian Koszul dual; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_foundations.tex,362
cor:yangian-classical-self-dual,corollary,Yangian classical limit; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_foundations.tex,421
prop:yangian-koszul,proposition,RTT Yangian is Koszul; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_foundations.tex,462
cor:yangian-bar-cobar,corollary,Yangian bar-cobar recovery; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_foundations.tex,516
prop:yangian-module-koszul,proposition,Koszul duality on Yangian modules; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_foundations.tex,580
prop:dg-shifted-comparison,proposition,Structural comparison; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_foundations.tex,1045
prop:dg-shifted-rtt-degree2-mixed-tensor-criterion,proposition,"Degree-2 mixed-tensor criterion for dg-shifted
local transport; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1165
cor:dg-shifted-rtt-seed-normalized-coefficient,proposition,"Scalar normalization and Casimir reduction chain;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1209
prop:dg-shifted-rtt-presentation-criterion,proposition,"Stepwise reduction to evaluation detection;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1319
prop:dg-shifted-rtt-boundary-seed,proposition,"Boundary-seed criterion for truncated RTT
defects; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1421
prop:dg-shifted-rtt-boundary-coefficient-formula,proposition,"Boundary-strip coefficient formula on the
evaluation packet; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1439
prop:dg-shifted-rtt-fundamental-coefficient-formula,proposition,"Explicit coefficient formula for the fundamental
monodromy series; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1469
cor:dg-shifted-rtt-boundary-support-bound,proposition,"Support bound and finite detection for boundary-strip
RTT defects; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1531
prop:dg-shifted-rtt-top-packet-induction,proposition,Top-packet induction and closure; \ClaimStatusProvedHere,ProvedHere,chapters/examples/yangians_foundations.tex,1596
prop:dg-shifted-rtt-fundamental-propagation,proposition,"Fundamental propagation criterion for boundary-strip
RTT defects; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1681
prop:dg-shifted-rtt-auxiliary-kernel-criterion,proposition,"Auxiliary-kernel criterion for fundamental RTT
propagation; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1778
prop:dg-shifted-rtt-typea-auxiliary-uniqueness,proposition,"Type-A uniqueness of the auxiliary kernel on the
fundamental line; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1848
cor:dg-shifted-rtt-typea-residue-reduction,corollary,"Type-A residue reduction for the auxiliary kernel;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1917
prop:dg-shifted-rtt-typea-residue-channels,proposition,"Type-A residue detection on the symmetric and
antisymmetric channels; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,1954
cor:dg-shifted-rtt-typea-single-line,corollary,"Type-A residue detection on one mixed tensor line;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,2010
prop:dg-shifted-rtt-typea-uniform-single-line,proposition,"Uniform residue extraction from one ordered tensor
line; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,2070
cor:dg-shifted-rtt-typea-single-line-bootstrap,corollary,"Type-A single-line bootstrap to standard evaluation
and boundary-strip vanishing; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,2131
prop:dg-shifted-rtt-standard-typea-local-packet,proposition,"Standard type-A fundamental line operator has the
expected local residue; \ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,2230
prop:gauge-theory-koszul-dual,proposition,"Gauge theory $\cA^!$ as shifted cotangent loop algebra;
\ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/examples/yangians_foundations.tex,2500
thm:gauge-theory-yangian-structure,theorem,"Full dg-shifted Yangian structure on $\cA^!$;
\ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/examples/yangians_foundations.tex,2539
lem:shifted-rtt-bar-stabilization,lemma,"Weightwise stabilization of the bar complex;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,2653
thm:shifted-rtt-stabilized-recovery,theorem,"Stabilized completed bar/cobar recovery;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/yangians_foundations.tex,2680
